Iteration;Dist_previous;Curv_abscissa;Cart_abscissa;Cart_ordinate;Elevation;Curvature;Vel_perturb;Velocity;Mean_depth;True_elevation
1839;30.0721748465104;2294.41248262562;723883.14;6816433.38;0;0;0;0;1;0
1839;29.393021280428;2323.80550390605;723856.15;6816421.74;0;0;0;0;1;0
1839;25.9516569798883;2349.75716088594;723830.22;6816422.8;0;0;0;0;1;0
1839;23.6004004203337;2373.35756130627;723807.87;6816430.38;0;0;0;0;1;0
1839;6.31921672368857;2379.67677802996;723801.77;6816432.03;0;0;0;0;1;0
1839;14.7007822918486;2394.37756032181;723793.18;6816443.96;0;0;0;0;1;0
1839;11.2538437876161;2405.63140410943;723785.77;6816452.43;0;0;0;0;1;0
1839;15.3782996464112;2421.00970375584;723775.72;6816464.07;0;0;0;0;1;0
1839;16.6115923379004;2437.62129609374;723767.25;6816478.36;0;0;0;0;1;0
1839;19.2606983252061;2456.88199441894;723760.37;6816496.35;0;0;0;0;1;0
1839;25.0261463281402;2481.90814074709;723754.55;6816520.69;0;0;0;0;1;0
1839;26.4641077685407;2508.37224851563;723749.26;6816546.62;0;0;0;0;1;0
1839;29.1434057717731;2537.5156542874;723750.85;6816575.72;0;0;0;0;1;0
1839;23.5047442020117;2561.02039848941;723754.02;6816599.01;0;0;0;0;1;0
1839;24.8010725573076;2585.82147104672;723758.78;6816623.35;0;0;0;0;1;0
1839;26.2727577540898;2612.09422880081;723767.25;6816648.22;0;0;0;0;1;0
1839;24.2753537566851;2636.36958255749;723774.13;6816671.5;0;0;0;0;1;0
1839;31.0089422582658;2667.37852481576;723788.42;6816699.02;0;0;0;0;1;0
1839;38.1320154207722;2705.51054023653;723807.37;6816732.11;0;0;0;0;1;0
1839;14.8675115598;2720.37805179633;723815.1;6816744.81;0;0;0;0;1;0
1839;32.2256435159912;2752.60369531232;723832.46;6816771.96;0;0;0;0;1;0
1839;23.1796829141533;2775.78337822648;723849.27;6816787.92;0;0;0;0;1;0
1839;22.7601252196142;2798.54350344609;723867.79;6816801.15;0;0;0;0;1;0
1839;15.6283620379316;2814.17186548402;723881.55;6816808.56;0;0;0;0;1;0
1839;24.1417977789467;2838.31366326297;723903.25;6816819.14;0;0;0;0;1;0
1839;15.3417241536459;2853.65538741661;723913.83;6816830.25;0;0;0;0;1;0
1839;13.9509748760221;2867.60636229264;723921.64;6816841.81;0;0;0;0;1;0
1839;15.316321360006;2882.92268365264;723935;6816849.3;0;0;0;0;1;0
1839;16.4342203953175;2899.35690404796;723951.4;6816850.36;0;0;0;0;1;0
1839;25.9787028158864;2925.33560686385;723977.33;6816851.95;0;0;0;0;1;0
1839;20.6468036267325;2945.98241049058;723997.97;6816851.42;0;0;0;0;1;0
1839;22.3209049995566;2968.30331549013;724020.19;6816849.3;0;0;0;0;1;0
1839;29.1493979354272;2997.45271342556;724048.24;6816841.37;0;0;0;0;1;0
1839;46.3859041090866;3043.83861753465;724090.04;6816821.26;0;0;0;0;1;0
1839;31.0081811782505;3074.8467987129;724114.91;6816802.74;0;0;0;0;1;0
1839;31.0446549345528;3105.89145364745;724139.5;6816783.79;0;0;0;0;1;0
1839;26.5646249740601;3132.45607862151;724161.58;6816769.02;0;0;0;0;1;0
1839;15.7482602212172;3148.20433884273;724172.59;6816757.76;0;0;0;0;1;0
1839;14.2269884372231;3162.43132727995;724182.65;6816747.7;0;0;0;0;1;0
1839;14.2128463016685;3176.64417358162;724192.7;6816737.65;0;0;0;0;1;0
1839;17.3572463254352;3194.00141990706;724206.46;6816727.07;0;0;0;0;1;0
1839;18.2443662537193;3212.24578616078;724222.33;6816718.07;0;0;0;0;1;0
1839;24.8061927755965;3237.05197893637;724242.97;6816704.31;0;0;0;0;1;0
1839;12.8740863753223;3249.92606531169;724255.67;6816702.2;0;0;0;0;1;0
1839;11.2231991873626;3261.14926449906;724266.78;6816700.61;0;0;0;0;1;0
1839;14.9708650384323;3276.12012953749;724281.6;6816702.73;0;0;0;0;1;0
1839;19.7571759115808;3295.87730544907;724301.18;6816705.37;0;0;0;0;1;0
1839;21.5493944230078;3317.42669987208;724320.76;6816714.37;0;0;0;0;1;0
1839;18.7623905728579;3336.18909044494;724332.93;6816728.65;0;0;0;0;1;0
1839;13.7358982229938;3349.92498866793;724339.28;6816740.83;0;0;0;0;1;0
1839;14.2391186524888;3364.16410732042;724342.98;6816754.58;0;0;0;0;1;0
1839;13.272396166002;3377.43650348642;724344.04;6816767.81;0;0;0;0;1;0
1839;13.8007680952763;3391.2372715817;724342.98;6816781.57;0;0;0;0;1;0
1839;13.0896485812494;3404.32692016295;724339.81;6816794.27;0;0;0;0;1;0
1839;15.2377229270472;3419.56464308999;724334.52;6816808.56;0;0;0;0;1;0
1839;23.5057652505615;3443.07040834056;724322.35;6816828.67;0;0;0;0;1;0
1839;44.3500315673934;3487.42043990795;724296.42;6816864.65;0;0;0;0;1;0
1839;34.7205889926693;3522.14102890062;724268.9;6816885.82;0;0;0;0;1;0
1839;34.8493500656851;3556.9903789663;724238.74;6816903.28;0;0;0;0;1;0
1839;30.685064770871;3587.67544373717;724209.1;6816911.22;0;0;0;0;1;0
1839;52.9335857467042;3640.60902948388;724156.19;6816912.8;0;0;0;0;1;0
1839;48.2328529116193;3688.8418823955;724108.03;6816915.45;0;0;0;0;1;0
1839;42.8632768229294;3731.70515921843;724065.17;6816915.98;0;0;0;0;1;0
1839;36.3668049187384;3768.07196413717;724029.19;6816921.27;0;0;0;0;1;0
1839;35.8143337228764;3803.88629786004;723995.32;6816932.91;0;0;0;0;1;0
1839;25.1040574409165;3828.99035530096;723974.68;6816947.2;0;0;0;0;1;0
1839;23.6306855593634;3852.62104086032;723961.45;6816966.78;0;0;0;0;1;0
1839;23.4885099571666;3876.10955081749;723952.46;6816988.48;0;0;0;0;1;0
1839;17.9605122415785;3894.07006305907;723939.76;6817001.18;0;0;0;0;1;0
1839;24.7442619614934;3918.81432502056;723923.35;6817019.7;0;0;0;0;1;0
1839;24.70354225624;3943.5178672768;723906.42;6817037.69;0;0;0;0;1;0
1839;29.0556190772836;3972.57348635408;723901.13;6817066.26;0;0;0;0;1;0
1839;36.0251051353911;4008.59859148948;723899.54;6817102.25;0;0;0;0;1;0
1839;35.0644948629576;4043.66308635243;723902.72;6817137.17;0;0;0;0;1;0
1839;71.616356372277;4115.27944272471;723920.71;6817206.49;0;0;0;0;1;0
1839;26.7975595903424;4142.07700231505;723916.47;6817232.95;0;0;0;0;1;0
1839;27.850619382915;4169.92762169797;723909.6;6817259.94;0;0;0;0;1;0
1839;32.8603621404197;4202.78798383839;723901.13;6817291.69;0;0;0;0;1;0
1839;27.2783027328328;4230.06628657122;723892.66;6817317.62;0;0;0;0;1;0
1839;22.9905567572023;4253.05684332842;723883.67;6817338.78;0;0;0;0;1;0
1839;19.9192093214982;4272.97605264992;723877.85;6817357.83;0;0;0;0;1;0
1839;50.2353431362033;4323.21139578612;723863.56;6817405.99;0;0;0;0;1;0
1839;15.8700000001117;4339.08139578624;723863.56;6817421.86;0;0;0;0;1;0
1839;17.4625656758461;4356.54396146208;723859.32;6817438.8;0;0;0;0;1;0
1839;27.0362072046345;4383.58016866672;723857.74;6817465.79;0;0;0;0;1;0
1839;20.5423367703128;4404.12250543703;723853.5;6817485.89;0;0;0;0;1;0
1839;25.449094286807;4429.57159972384;723851.92;6817511.29;0;0;0;0;1;0
1839;18.0311840986697;4447.60278382251;723850.86;6817529.29;0;0;0;0;1;0
1839;24.0973069030589;4471.70009072556;723847.15;6817553.1;0;0;0;0;1;0
1839;20.7136380200658;4492.41372874563;723845.97;6817573.78;0;0;0;0;1;0
1839;25.7639787301875;4518.17770747582;723841.96;6817599.23;0;0;0;0;1;0
1839;16.1953079620332;4534.37301543785;723846.72;6817614.71;0;0;0;0;1;0
1839;18.3261179741214;4552.69913341197;723845.57;6817633;0;0;0;0;1;0
1839;12.2152118278106;4564.91434523978;723846.62;6817645.17;0;0;0;0;1;0
1839;12.0244833571403;4576.93882859692;723855.93;6817652.78;0;0;0;0;1;0
1839;16.0474702057231;4592.98629880265;723858.31;6817668.65;0;0;0;0;1;0
1839;23.6819340421923;4616.66823284484;723863.87;6817691.67;0;0;0;0;1;0
1839;28.4219862082806;4645.09021905312;723880.54;6817714.69;0;0;0;0;1;0
1839;51.9536302869544;4697.04384934007;723897.2;6817763.9;0;0;0;0;1;0
1839;34.3970478382633;4731.44089717834;723908.32;6817796.45;0;0;0;0;1;0
1839;30.6304178875625;4762.0713150659;723917.05;6817825.81;0;0;0;0;1;0
1839;35.6656978067112;4797.73701287261;723927.37;6817859.95;0;0;0;0;1;0
1839;22.5881495476594;4820.32516242027;723934.51;6817881.38;0;0;0;0;1;0
1839;26.2744781113636;4846.59964053163;723945.62;6817905.19;0;0;0;0;1;0
1839;20.9745083372836;4867.57414886892;723955.94;6817923.45;0;0;0;0;1;0
1839;21.5903126426529;4889.16446151157;723973.4;6817936.15;0;0;0;0;1;0
1839;20.2395775645611;4909.40403907613;723991.66;6817944.88;0;0;0;0;1;0
1839;25.856082456447;4935.26012153258;724016.27;6817952.81;0;0;0;0;1;0
1839;28.496506803618;4963.7566283362;724044.05;6817959.16;0;0;0;0;1;0
1839;22.2340392191526;4985.99066755535;724066.27;6817958.37;0;0;0;0;1;0
1839;21.1817657431681;5007.17243329852;724086.91;6817953.61;0;0;0;0;1;0
1839;17.9056555312567;5025.07808882977;724104.37;6817949.64;0;0;0;0;1;0
1839;15.8463655138425;5040.92445434362;724120.2;6817948.92;0;0;0;0;1;0
1839;23.8140000840438;5064.73845442766;724139.25;6817934.63;0;0;0;0;1;0
1839;23.5057652502024;5088.24421967786;724159.36;6817922.46;0;0;0;0;1;0
1839;25.4924714379688;5113.73669111583;724178.41;6817905.52;0;0;0;0;1;0
1839;25.949414251214;5139.68610536705;724198.52;6817889.12;0;0;0;0;1;0
1839;30.3345100501942;5170.02061541724;724220.75;6817868.48;0;0;0;0;1;0
1839;25.0921362187864;5195.11275163603;724239.27;6817851.55;0;0;0;0;1;0
1839;31.076219203707;5226.18897083973;724262.02;6817830.38;0;0;0;0;1;0
1839;34.065749661675;5260.25472050141;724286.89;6817807.1;0;0;0;0;1;0
1839;37.9450616021628;5298.19978210357;724316;6817782.76;0;0;0;0;1;0
1839;29.5074787129673;5327.70726081654;724340.87;6817766.88;0;0;0;0;1;0
1839;40.3873408384977;5368.09460165504;724378.44;6817752.06;0;0;0;0;1;0
1839;75.6654227503746;5443.76002440541;724450.93;6817730.37;0;0;0;0;1;0
1839;101.01045341942;5544.77047782483;724550.42;6817712.91;0;0;0;0;1;0
1839;51.0692950802159;5595.83977290505;724600.69;6817703.91;0;0;0;0;1;0
1839;42.8731057891761;5638.71287869422;724643.55;6817702.85;0;0;0;0;1;0
1839;33.3442123913149;5672.05709108554;724676.89;6817702.32;0;0;0;0;1;0
1839;22.2452691599335;5694.30236024547;724699.11;6817703.38;0;0;0;0;1;0
1839;23.3442112739167;5717.64657151939;724722.4;6817704.97;0;0;0;0;1;0
1839;25.4277663194599;5743.07433783885;724747.43;6817700.49;0;0;0;0;1;0
1839;38.4785264790467;5781.5528643179;724785.9;6817699.68;0;0;0;0;1;0
1839;48.403456487992;5829.95632080589;724830.25;6817680.29;0;0;0;0;1;0
1839;29.9192329448634;5859.87555375075;724858.03;6817669.18;0;0;0;0;1;0
1839;32.9308517957008;5892.80640554645;724890.5;6817663.69;0;0;0;0;1;0
1839;18.566981445606;5911.37338699206;724909.02;6817662.37;0;0;0;0;1;0
1839;40.3990420678388;5951.7724290599;724949.37;6817664.36;0;0;0;0;1;0
1839;35.3544820355529;5987.12691109545;724984.42;6817668.99;0;0;0;0;1;0
1839;40.9691884224737;6028.09609951792;725023.8;6817680.29;0;0;0;0;1;0
1839;26.9091991704426;6055.00529868837;725048.81;6817690.22;0;0;0;0;1;0
1839;24.7670951062876;6079.77239379465;725069.22;6817704.25;0;0;0;0;1;0
1839;27.4855671216956;6107.25796091635;725092.92;6817718.17;0;0;0;0;1;0
1839;55.1808753100676;6162.43883622642;725127.39;6817761.26;0;0;0;0;1;0
1839;34.6060760563987;6197.04491228282;725150.01;6817787.45;0;0;0;0;1;0
1839;33.7360000594571;6230.78091234227;725170.25;6817814.44;0;0;0;0;1;0
1839;50.2336620203798;6281.01457436265;725205.57;6817850.16;0;0;0;0;1;0
1839;73.2761414103073;6354.29071577296;725259.09;6817900.21;0;0;0;0;1;0
1839;23.1166087480068;6377.40732452097;725274.49;6817917.45;0;0;0;0;1;0
1839;20.2844201295473;6397.69174465051;725284.73;6817934.96;0;0;0;0;1;0
1839;30.2876773625569;6427.97942201307;725304.26;6817958.11;0;0;0;0;1;0
1839;25.8843833227819;6453.86380533585;725321.19;6817977.69;0;0;0;0;1;0
1839;38.8902879904377;6492.75409332629;725353.47;6817999.38;0;0;0;0;1;0
1839;38.6397994304159;6531.39389275671;725388.93;6818014.73;0;0;0;0;1;0
1839;39.6715540404939;6571.0654467972;725427.42;6818024.34;0;0;0;0;1;0
1839;48.1971472184083;6619.26259401561;725473.45;6818038.63;0;0;0;0;1;0
1839;32.1633844612076;6651.42597847682;725505.57;6818040.3;0;0;0;0;1;0
1839;32.9897029390243;6684.41568141584;725538.54;6818039.16;0;0;0;0;1;0
1839;42.5337136869301;6726.94939510277;725581.06;6818038.08;0;0;0;0;1;0
1839;35.9399401779682;6762.88933528074;725616.78;6818034.11;0;0;0;0;1;0
1839;32.1876777665055;6795.07701304725;725648.53;6818028.82;0;0;0;0;1;0
1839;30.800993490585;6825.87800653783;725678.29;6818020.88;0;0;0;0;1;0
1839;32.430766256819;6858.30877279465;725710.04;6818014.27;0;0;0;0;1;0
1839;51.7159491838624;6910.02472197851;725760.19;6818001.64;0;0;0;0;1;0
1839;74.1915857762419;6984.21630775475;725826.86;6817969.09;0;0;0;0;1;0
1839;15.0619288273095;6999.27823658206;725841.15;6817964.33;0;0;0;0;1;0
1839;16.3643637213602;7015.64260030342;725853.85;6817954.01;0;0;0;0;1;0
1839;12.8602488310553;7028.50284913448;725858.87;6817942.17;0;0;0;0;1;0
1839;9.92200080644916;7038.42484994093;725866.81;6817936.22;0;0;0;0;1;0
1839;21.9492505562743;7060.3741004972;725883.41;6817921.86;0;0;0;0;1;0
1839;38.5615728418991;7098.9356733391;725908.48;6817892.56;0;0;0;0;1;0
1839;11.9299371331025;7110.8656104722;725912.45;6817881.31;0;0;0;0;1;0
1839;9.70305106612795;7120.56866153833;725910.79;6817871.75;0;0;0;0;1;0
1839;7.46686011664876;7128.03552165498;725915.01;6817865.59;0;0;0;0;1;0
1839;22.8019735984929;7150.83749525347;725928.93;6817847.53;0;0;0;0;1;0
1839;34.1957965253733;7185.03329177884;725960.68;6817834.83;0;0;0;0;1;0
1839;52.0916768784855;7237.12496865733;726008.36;6817813.85;0;0;0;0;1;0
1839;53.07579956998;7290.20076822731;726060.62;6817804.58;0;0;0;0;1;0
1839;66.2585700117296;7356.45933823904;726125.53;6817817.88;0;0;0;0;1;0
1839;36.8089119641832;7393.26825020322;726160.45;6817829.52;0;0;0;0;1;0
1839;28.4968068387629;7421.76505704199;726186.91;6817840.1;0;0;0;0;1;0
1839;41.7546284859077;7463.51968552789;726222.9;6817861.27;0;0;0;0;1;0
1839;52.5751652403775;7516.09485076827;726256.76;6817901.49;0;0;0;0;1;0
1839;35.5585967097352;7551.65344747801;726277.93;6817930.06;0;0;0;0;1;0
1839;41.6516998452656;7593.30514732327;726296.98;6817967.1;0;0;0;0;1;0
1839;30.3090811478743;7623.61422847115;726309.68;6817994.62;0;0;0;0;1;0
1839;82.8239578866234;7706.43818635777;726346.72;6818068.7;0;0;0;0;1;0
1839;36.1217192277688;7742.55990558554;726365.77;6818099.39;0;0;0;0;1;0
1839;34.5587109134181;7777.11861649896;726388;6818125.85;0;0;0;0;1;0
1839;35.1794769719127;7812.29809347087;726412.34;6818151.25;0;0;0;0;1;0
1839;32.9637452366074;7845.26183870748;726436.68;6818173.48;0;0;0;0;1;0
1839;28.1747280371944;7873.43656674467;726459.96;6818189.35;0;0;0;0;1;0
1839;25.2488910651786;7898.68545780985;726481.13;6818203.11;0;0;0;0;1;0
1839;31.4622519855438;7930.14770979539;726510.76;6818213.69;0;0;0;0;1;0
1839;25.5982890053083;7955.7459988007;726536.16;6818216.87;0;0;0;0;1;0
1839;17.0721410490477;7972.81813984975;726553.1;6818218.99;0;0;0;0;1;0
1839;18.4829245524762;7991.30106440223;726569.02;6818209.6;0;0;0;0;1;0
1839;21.5947238925587;8012.89578829478;726589.66;6818203.25;0;0;0;0;1;0
1839;38.5979649723909;8051.49375326718;726626.01;6818190.27;0;0;0;0;1;0
1839;29.2802493157475;8080.77400258292;726648.28;6818171.26;0;0;0;0;1;0
1839;26.8404415010489;8107.61444408397;726662.41;6818148.44;0;0;0;0;1;0
1839;32.4257567374585;8140.04020082143;726679.25;6818120.73;0;0;0;0;1;0
1839;45.0060551484692;8185.0462559699;726701.52;6818081.62;0;0;0;0;1;0
1839;33.4798222816731;8218.52607825157;726723.8;6818056.63;0;0;0;0;1;0
1839;25.2142063133534;8243.74028456493;726739.01;6818036.52;0;0;0;0;1;0
1839;22.2738636073762;8266.0141481723;726754.76;6818020.77;0;0;0;0;1;0
