# 200;15
-6048.9638117104;-8757.07731740956
-6048.9638117104;-8801.52321950313
-6067.48293766244;-8864.48824742916
-6100.81736411303;-8934.86092578383
-6137.85561589753;-9001.5297788046
-6163.78239215864;-9060.79098163588
-6200.82064382356;-9108.9407088242
-6241.5627207028;-9171.90573675022
-6271.19332217823;-9227.46311436718
-6289.71244801069;-9290.42814229321
-6330.45452488994;-9353.39317021923
-6400.82720312503;-9386.72759678941
-6441.56928012385;-9390.43142200373
-6508.23813314462;-9368.20847095695
-6556.38786045252;-9327.46639407771
-6623.05671359287;-9264.50136615168
-6660.09496525778;-9220.05546405811
-6708.24469256568;-9179.31338717887
-6793.43267153849;-9175.60956196455
-6867.5091749879;-9194.12868779701
-6926.77037769961;-9208.94398853472
-6989.73540574522;-9220.05546405811
-7067.51573428938;-9220.05546405811
-7145.29606295312;-9227.46311436718
-7211.96491609347;-9223.75928927244
-7271.22611880517;-9220.05546405811
-7334.1911467312;-9242.2784151049
-7408.26765018062;-9271.90901646075
