Iteration;Curv_abscissa;Cart_abscissa;Cart_ordinate;Elevation;Curvature;Vel_perturb;Velocity;Max_height;Width;Max_depth
21100;78822.3;54454;61445;22;0.000807424;1.19429;0.869351;137.652;1200;50
21100;79289.5;54914.9;61368.6;22;0.000503046;1.4112;0.869351;137.652;1200;50
21100;79818.6;55252.9;60961.5;22;0.00014373;1.06421;0.869351;137.652;1200;50
21100;80180.2;55505;60702.1;22;-0.00030115;0.802194;0.869351;137.652;1200;50
21100;80617;55818.1;60397.8;22;-0.000873072;0.191974;0.869351;137.652;1200;50
21100;81471.5;56213;60234.6;22;-0.00135769;-0.645973;0.869351;137.652;1200;50
21200;0;-6002.72;60875.7;24;5.64574e-005;0.309835;0.863593;138.57;1200;50
21200;673.234;-5849.43;61531.2;24;0.000744388;-0.288203;0.863593;138.57;1200;50
21200;1208.99;-5511;61946.6;24;0.00135788;0.653457;0.863593;138.57;1200;50
21200;1714.08;-5008.46;61895.9;24;0.000838807;2.12399;0.863593;138.57;1200;50
21200;2512.64;-4619.45;61198.5;24;0.000572004;1.21105;0.863593;138.57;1200;50
21200;3404.75;-4055.8;60507;24;0.000394022;0.845363;0.863593;138.57;1200;50
21200;4099.53;-4046.4;59812.3;24;0.000267951;0.652501;0.863593;138.57;1200;50
21200;4746.85;-4028.07;59165.2;24;2.70192e-005;0.53239;0.863593;138.57;1200;50
21200;5143.19;-4010.31;58769.3;24;-0.000425829;0.452439;0.863593;138.57;1200;50
21200;5742.47;-4205.32;58202.6;24;-0.000771117;-0.453696;0.863593;138.57;1200;50
21200;6444.88;-3685.3;57730.5;24;-0.000868279;-1.2583;0.863593;138.57;1200;50
21200;7105.92;-3027.78;57662.3;24;-0.0008757;-1.36032;0.863593;138.57;1200;50
21200;7795.21;-2364.93;57851.4;24;-0.000647994;-1.48776;0.863593;138.57;1200;50
21200;8479.87;-1887.51;58342.1;24;-0.000330439;-1.12577;0.863593;138.57;1200;50
21200;9155.73;-1746.14;59003.1;24;0.00029214;-0.781527;0.863593;138.57;1200;50
21200;9632.28;-1524.14;59424.7;24;0.000757092;-0.0669227;0.863593;138.57;1200;50
21200;10241.5;-930.918;59563.3;24;0.000885618;1.09994;0.863593;138.57;1200;50
21200;10644.1;-549.179;59435.4;24;0.000540376;1.46422;0.863593;138.57;1200;50
21200;11125.3;-173.513;59134.5;24;-0.000147307;1.33767;0.863593;138.57;1200;50
21200;11430.6;131.755;59135.2;24;-0.00040698;0.697113;0.863593;138.57;1200;50
21200;11771.3;472.25;59122.5;24;-0.000159819;-0.166617;0.863593;138.57;1200;50
21200;12246.7;947.229;59104.2;24;0.000301435;-0.469656;0.863593;138.57;1200;50
21200;12709.3;1377.9;59273.2;24;0.000598798;0.0811232;0.863593;138.57;1200;50
21200;13394.7;2000.38;58986.4;24;0.000541946;1.05936;0.863593;138.57;1200;50
21200;13863.1;2205.51;58565.3;24;0.000117458;1.11831;0.863593;138.57;1200;50
21200;14182.3;2446.11;58355.5;24;-0.000211964;0.805777;0.863593;138.57;1200;50
21200;14528.9;2748.55;58186.2;24;-0.000361292;0.244971;0.863593;138.57;1200;50
21200;15029.7;3193.01;57955.3;24;-0.000331293;-0.427322;0.863593;138.57;1200;50
21200;15411.2;3558.36;57845.5;24;-0.000332005;-0.482873;0.863593;138.57;1200;50
21200;15921.4;4043.96;57689.1;24;-0.000478062;-0.436998;0.863593;138.57;1200;50
21200;16528.4;4643.03;57786.9;24;-0.000457124;-0.752812;0.863593;138.57;1200;50
21200;17345.8;5427.41;58017;24;-0.000351504;-0.756852;0.863593;138.57;1200;50
21200;17909.9;5744.62;58483.4;24;-7.17658e-005;-0.712337;0.863593;138.57;1200;50
21200;18316.7;6023.24;58779.9;24;0.000249312;-0.483268;0.863593;138.57;1200;50
21200;18685.1;6388.52;58732.3;24;0.000457968;-0.0706363;0.863593;138.57;1200;50
21200;19168.8;6725.86;59079;24;0.000616938;0.463072;0.863593;138.57;1200;50
21200;19867.1;7423.51;59107.5;24;0.000567038;1.0557;0.863593;138.57;1200;50
21200;20338.6;7769.71;58787.3;24;0.000399089;1.01338;0.863593;138.57;1200;50
21200;20650.3;8073.65;58718.6;24;0.000172275;0.934307;0.863593;138.57;1200;50
21200;21084.7;8449.05;58499.9;24;-0.000112332;0.613934;0.863593;138.57;1200;50
21200;21535.4;8819.81;58243.5;24;-0.000101139;0.0317905;0.863593;138.57;1200;50
21200;22003.3;9256.4;58075.5;24;0.000150933;-0.24267;0.863593;138.57;1200;50
21200;22546.1;9785.8;57955.6;24;0.000367649;0.0657271;0.863593;138.57;1200;50
21200;22980.9;10172.6;57757;24;0.000277792;0.470645;0.863593;138.57;1200;50
21200;23735.1;10432.1;57048.8;24;-0.000479014;0.818287;0.863593;138.57;1200;50
21200;24269.6;10726.8;56602.9;24;-0.00080399;-0.369671;0.863593;138.57;1200;50
21200;24839.6;11290.3;56689.1;24;-0.000873212;-1.15256;0.863593;138.57;1200;50
21200;25371.4;11708;57018.1;24;-0.000471306;-1.54368;0.863593;138.57;1200;50
21200;26003.9;12200.3;57415.3;24;0.000103983;-1.01524;0.863593;138.57;1200;50
21200;26381.6;12452.2;57696.8;24;0.000351237;-0.42291;0.863593;138.57;1200;50
21200;26768.3;12825.8;57796.4;24;0.000470777;0.123762;0.863593;138.57;1200;50
21200;27125.9;13183.3;57787.2;24;0.000563042;0.430433;0.863593;138.57;1200;50
21200;27630.1;13653.6;57969.1;24;0.000542004;0.808485;0.863593;138.57;1200;50
21200;28488;14436.8;57619.2;24;0.000417242;0.926908;0.863593;138.57;1200;50
21200;29009.6;14659.7;57147.5;24;1.02695e-005;0.905701;0.863593;138.57;1200;50
21200;29588.7;15145.9;56833;24;-0.000213881;0.187561;0.863593;138.57;1200;50
21200;30163.2;15571.3;56446.9;24;-0.00025068;-0.278916;0.863593;138.57;1200;50
21200;30676.8;16081.7;56503.8;24;0.000107826;-0.558585;0.863593;138.57;1200;50
21200;31214.5;16610.1;56404.2;24;0.000197956;0.0278445;0.863593;138.57;1200;50
21200;31829.3;16903.4;55863.9;24;-0.000185836;0.507054;0.863593;138.57;1200;50
21200;32285;17318.6;55676.2;24;-0.000458203;0.0596378;0.863593;138.57;1200;50
21200;33038.4;18026.5;55418.3;24;-0.000680107;-0.772017;0.863593;138.57;1200;50
21200;33772.1;18715.8;55669.5;24;-0.000557063;-1.18156;0.863593;138.57;1200;50
21200;34312.6;19120.9;56027.4;24;-0.000299971;-1.0427;0.863593;138.57;1200;50
21200;34746.7;19377.3;56377.6;24;0.000225983;-0.911857;0.863593;138.57;1200;50
21200;35192.8;19669.9;56714.4;24;0.000680856;-0.233666;0.863593;138.57;1200;50
21200;35807.2;20237.5;56949.7;24;0.000894353;0.947138;0.863593;138.57;1200;50
21200;36525.8;20933.2;56769.9;24;0.000707025;1.56882;0.863593;138.57;1200;50
21200;37091;21243.3;56297.4;24;6.18243e-005;1.47875;0.863593;138.57;1200;50
21200;37657.5;21336;55738.5;24;-0.000663493;0.586553;0.863593;138.57;1200;50
21200;38152.3;21829.8;55706.6;24;-0.000903745;-0.589999;0.863593;138.57;1200;50
21200;38944.7;22618;55788.2;24;-0.000828139;-1.6847;0.863593;138.57;1200;50
21200;39810.1;23074.1;56523.6;24;-0.000263916;-1.43011;0.863593;138.57;1200;50
21200;40257.5;23132.2;56967.2;24;0.000281283;-0.975318;0.863593;138.57;1200;50
21200;40647.9;23443;57203.4;24;0.000682299;-0.288693;0.863593;138.57;1200;50
21200;41120.5;23870.5;57405.1;24;0.000881679;0.645271;0.863593;138.57;1200;50
21200;41566.9;24316.1;57378.3;24;0.000508585;1.36842;0.863593;138.57;1200;50
21200;42035.6;24745.3;57189.9;24;-3.29018e-006;1.19838;0.863593;138.57;1200;50
21200;42381.5;25059.1;57044.6;24;-0.000360186;0.709339;0.863593;138.57;1200;50
21200;42805.9;25482;57009.4;24;-0.000447718;-0.119865;0.863593;138.57;1200;50
21200;43235.9;25875.6;57182.7;24;-0.000107895;-0.699766;0.863593;138.57;1200;50
21200;43655.3;26291;57240.5;24;0.000248768;-0.523834;0.863593;138.57;1200;50
21200;43986.4;26619.4;57282.7;24;0.00033961;-0.0815344;0.863593;138.57;1200;50
21200;44429.9;27061;57324.5;24;0.000148728;0.457227;0.863593;138.57;1200;50
21200;44898.7;27455;57070.6;24;-0.000310084;0.524346;0.863593;138.57;1200;50
21200;45474.4;28024;56982.6;24;-0.000678278;-0.225606;0.863593;138.57;1200;50
21200;46101;28615.1;57190.4;24;-0.000723051;-1.04926;0.863593;138.57;1200;50
21200;46595.2;28981.1;57522.3;24;-0.000380212;-1.29167;0.863593;138.57;1200;50
21200;47279.2;29052.8;58202.6;24;0.000577141;-1.0152;0.863593;138.57;1200;50
21200;47786.9;29295.9;58648.3;24;0.000868765;0.409812;0.863593;138.57;1200;50
21200;48380.6;29885.6;58579;24;0.000993881;1.25666;0.863593;138.57;1200;50
21200;49070.4;30443.3;58172.9;24;0.000767026;1.70582;0.863593;138.57;1200;50
21200;49592.4;30825.7;57817.7;24;0.000318009;1.51002;0.863593;138.57;1200;50
21200;50053.5;30972.4;57380.5;24;-0.000231904;1.03855;0.863593;138.57;1200;50
21200;50536.2;31014.9;56899.7;24;-0.000760465;0.21732;0.863593;138.57;1200;50
21200;51265.8;31625.3;56499.9;24;-0.000824093;-1.41096;0.863593;138.57;1200;50
21200;51840;32139.2;56755.9;24;-0.000573584;-1.42654;0.863593;138.57;1200;50
21200;52451.1;32670.5;57057.8;24;-0.000263949;-1.06257;0.863593;138.57;1200;50
21200;53031.9;33193.3;57310.7;24;-0.000225416;-0.471162;0.863593;138.57;1200;50
21200;53704.2;33807.1;57585.1;24;-0.000331934;-0.286608;0.863593;138.57;1200;50
21200;54429.3;34300.7;58116.3;24;-0.000121494;-0.668341;0.863593;138.57;1200;50
21200;54944;34300.6;58631;24;0.000384531;-0.531727;0.863593;138.57;1200;50
21200;55666.2;34671;59251;24;0.000712156;0.623365;0.863593;138.57;1200;50
21200;56299.4;35281.3;59082.4;24;0.000687516;1.13836;0.863593;138.57;1200;50
21200;56977.3;35950.5;58974.6;24;0.000187708;1.3274;0.863593;138.57;1200;50
21200;57385.5;36300.7;58764.8;24;-0.000352883;0.92395;0.863593;138.57;1200;50
21200;57962.3;36844.4;58571.9;24;-0.000626752;-0.312482;0.863593;138.57;1200;50
21200;58490.9;37281.5;58869;24;-0.000641962;-0.875667;0.863593;138.57;1200;50
21200;58883.8;37598.4;59101.2;24;-0.000201924;-1.18496;0.863593;138.57;1200;50
21200;59247.1;37874.1;59337.8;24;0.000294728;-0.930751;0.863593;138.57;1200;50
21200;59803.4;38192;59794.4;24;0.00069163;0.1171;0.863593;138.57;1200;50
21200;60342.8;38729.6;59751.2;24;0.000636552;0.987578;0.863593;138.57;1200;50
21200;60661.3;39034.8;59660.1;24;0.000383223;1.12266;0.863593;138.57;1200;50
21200;61063.8;39437;59643.4;24;0.000177283;0.887973;0.863593;138.57;1200;50
21200;61587;39892;59385.2;24;0.00030493;0.304299;0.863593;138.57;1200;50
21200;62140.8;40440.9;59310.9;24;0.000297721;0.462598;0.863593;138.57;1200;50
21200;62635.8;40880.7;59083.9;24;2.93439e-005;0.603875;0.863593;138.57;1200;50
21200;63349.9;41023.4;58384.2;24;-0.000517022;0.241706;0.863593;138.57;1200;50
21200;64018.9;41679.9;58255.6;24;-0.000728784;-0.785994;0.863593;138.57;1200;50
21200;64694;42327.8;58445.2;24;-0.000703812;-1.18498;0.863593;138.57;1200;50
21200;65074.9;42680.5;58589.3;24;-0.000160737;-1.41402;0.863593;138.57;1200;50
21200;65439.9;42919.6;58864.9;24;0.000377616;-1.00586;0.863593;138.57;1200;50
21200;65916;43311.9;59134.9;24;0.000817791;-0.00322098;0.863593;138.57;1200;50
21200;66457.5;43841.8;59023.2;24;0.000513388;1.27835;0.863593;138.57;1200;50
21200;66865;44185;58803.5;24;-0.000216919;1.34272;0.863593;138.57;1200;50
21200;67438.7;44565.5;58374.3;24;-0.000714262;0.0381888;0.863593;138.57;1200;50
21200;68163.6;45286.2;58452.4;24;-0.000748691;-1.29945;0.863593;138.57;1200;50
21200;68900.1;45548.8;59140.5;24;5.81034e-005;-1.56341;0.863593;138.57;1200;50
21200;69485.8;45943;59573.7;24;0.000573239;-0.261323;0.863593;138.57;1200;50
21200;69850.5;46243.5;59367.2;24;0.000572026;0.422758;0.863593;138.57;1200;50
21200;70491.5;46884.5;59359;24;0.000241585;1.08327;0.863593;138.57;1200;50
21200;70835;47220.8;59289.1;24;0.000101564;0.763325;0.863593;138.57;1200;50
21200;71352.8;47738.1;59264.7;24;0.000314153;0.146138;0.863593;138.57;1200;50
21200;72037.6;48394.6;59070.2;24;0.000250235;0.561701;0.863593;138.57;1200;50
21200;72387.4;48584.3;58776.2;24;-6.20201e-005;0.626859;0.863593;138.57;1200;50
21200;72824.2;48957.9;58550;24;-0.000513625;0.348934;0.863593;138.57;1200;50
21200;73217.6;49350.3;58522;24;-0.000759732;-0.257422;0.863593;138.57;1200;50
21200;73629.2;49754.4;58443.8;24;-0.000527559;-0.997627;0.863593;138.57;1200;50
21200;74103.2;50132.6;58729.6;24;-3.93322e-005;-1.1178;0.863593;138.57;1200;50
21200;74501.6;50455.2;58963.3;24;0.000251955;-0.587167;0.863593;138.57;1200;50
21200;74906.2;50845.8;58858.2;24;0.000177305;0.0941586;0.863593;138.57;1200;50
21200;75441;51366.7;58979.6;24;-0.000155367;0.42502;0.863593;138.57;1200;50
21200;75802;51720.5;59050.9;24;-0.000377394;0.149686;0.863593;138.57;1200;50
21200;76314.1;52232.7;59046.2;24;-0.000515234;-0.392287;0.863593;138.57;1200;50
21200;76890.7;52590.2;59498.6;24;-0.000478206;-0.797168;0.863593;138.57;1200;50
21200;77457.2;52975.6;59913.7;24;-0.000543417;-0.717792;0.863593;138.57;1200;50
21200;78108.7;53223.2;60516.3;24;4.13055e-006;-1.14036;0.863593;138.57;1200;50
21200;78703;53294.8;61106.4;24;0.000523979;-0.3059;0.863593;138.57;1200;50
21200;79055.8;53150.2;61428.2;24;0.000792679;0.197494;0.863593;138.57;1200;50
21200;79948;54009.8;61667.4;24;0.000928357;1.63208;0.863593;138.57;1200;50
21200;80431.7;54473.7;61530.6;24;0.000730831;1.59268;0.863593;138.57;1200;50
21200;80924.1;54958.3;61443.1;24;0.000537881;1.33354;0.863593;138.57;1200;50
21200;81481.6;55303.6;61005.5;24;0.000195821;1.06591;0.863593;138.57;1200;50
21200;81840.7;55542.9;60737.7;24;-0.000218644;0.838808;0.863593;138.57;1200;50
21200;82274.4;55827.6;60410.6;24;-0.000800041;0.310904;0.863593;138.57;1200;50
21200;83110.4;56191.9;60205.7;24;-0.00130143;-0.48622;0.863593;138.57;1200;50
21300;0;-6021.58;60884.8;26;-0.000583583;0.361671;0.856825;139.664;1200;50
21300;661.412;-5804;61509.4;26;0.00037469;-1.47698;0.856825;139.664;1200;50
21300;1197.93;-5518.97;61963.9;26;0.00129549;-0.176326;0.856825;139.664;1200;50
21300;1779.34;-4939.26;62008.4;26;0.000947526;2.04384;0.856825;139.664;1200;50
21300;2639.26;-4553.19;61240;26;0.000679387;1.38783;0.856825;139.664;1200;50
21300;3231.56;-4237;60739.2;26;0.00038162;1.22273;0.856825;139.664;1200;50
21300;3547.25;-4002.83;60527.4;26;0.000310388;0.939303;0.856825;139.664;1200;50
21300;4261.88;-4010;59812.8;26;0.000313679;0.41172;0.856825;139.664;1200;50
21300;4908.65;-3992.06;59166.3;26;-1.57064e-005;0.65866;0.856825;139.664;1200;50
21300;5310.42;-3982.87;58764.7;26;-0.000399533;0.415068;0.856825;139.664;1200;50
21300;5930.87;-4232.68;58196.7;26;-0.000751756;-0.435213;0.856825;139.664;1200;50
21300;6674.64;-3719.22;57658.6;26;-0.000848477;-1.25844;0.856825;139.664;1200;50
21300;7377.63;-3020.85;57578.2;26;-0.000863442;-1.31539;0.856825;139.664;1200;50
21300;8107.76;-2316.93;57772.1;26;-0.000653946;-1.45065;0.856825;139.664;1200;50
21300;8836.55;-1825.23;58310;26;-0.000351841;-1.0947;0.856825;139.664;1200;50
21300;9525.74;-1698.8;58987.5;26;0.000251905;-0.797024;0.856825;139.664;1200;50
21300;9993.43;-1519.51;59419.4;26;0.000739331;-0.155176;0.856825;139.664;1200;50
21300;10621.1;-929.913;59634.6;26;0.000800379;1.12602;0.856825;139.664;1200;50
21300;11058.4;-513.835;59499.9;26;0.000479187;1.37201;0.856825;139.664;1200;50
21300;11533.4;-149.29;59195.4;26;-0.000141125;1.2109;0.856825;139.664;1200;50
21300;12160.2;471.179;59106.7;26;-0.000200289;-0.198484;0.856825;139.664;1200;50
21300;12641.7;951.847;59077.7;26;4.64373e-005;-0.412049;0.856825;139.664;1200;50
21300;13106.4;1378.05;59262.8;26;0.000476403;-0.271706;0.856825;139.664;1200;50
21300;13806.2;2036.19;59024.9;26;0.000581964;0.810194;0.856825;139.664;1200;50
21300;14281.3;2256.83;58604.2;26;0.000220013;1.06666;0.856825;139.664;1200;50
21300;14584.2;2476.35;58395.4;26;-0.000131926;0.89447;0.856825;139.664;1200;50
21300;14925.9;2758.58;58202.9;26;-0.000358198;0.407512;0.856825;139.664;1200;50
21300;15429.2;3182.99;57932.3;26;-0.000376406;-0.361899;0.856825;139.664;1200;50
21300;15813.4;3549;57815.7;26;-0.000364886;-0.504695;0.856825;139.664;1200;50
21300;16330;4041.61;57659.9;26;-0.000486513;-0.492894;0.856825;139.664;1200;50
21300;16946.7;4652.66;57743.2;26;-0.000463022;-0.764087;0.856825;139.664;1200;50
21300;17783.1;5455.22;57978.8;26;-0.000371695;-0.74907;0.856825;139.664;1200;50
21300;18360;5780.2;58455.4;26;-0.000116035;-0.72042;0.856825;139.664;1200;50
21300;18749.1;6035.06;58749.4;26;0.000213029;-0.551733;0.856825;139.664;1200;50
21300;19106;6391.22;58725.3;26;0.000445773;-0.165477;0.856825;139.664;1200;50
21300;19603.1;6714.28;59103.1;26;0.000637989;0.419952;0.856825;139.664;1200;50
21300;20336.8;7445.01;59168.2;26;0.000610818;1.10501;0.856825;139.664;1200;50
21300;20817.8;7798.76;58842.3;26;0.00046262;1.0592;0.856825;139.664;1200;50
21300;21122.8;8095.65;58772.4;26;0.000227462;1.01257;0.856825;139.664;1200;50
21300;21568.4;8471.11;58532.4;26;-0.000106925;0.712048;0.856825;139.664;1200;50
21300;22020.6;8821.64;58246.7;26;-0.00014871;0.0957198;0.856825;139.664;1200;50
21300;22489.4;9251.65;58060;26;8.5528e-005;-0.270494;0.856825;139.664;1200;50
21300;23033.7;9785.89;57955.8;26;0.00035722;-0.057625;0.856825;139.664;1200;50
21300;23478.6;10192.6;57775.4;26;0.000302451;0.407637;0.856825;139.664;1200;50
21300;24238.9;10479.5;57071.3;26;-0.000397391;0.842372;0.856825;139.664;1200;50
21300;24779.7;10718.4;56586.1;26;-0.000783217;-0.226753;0.856825;139.664;1200;50
21300;25378.8;11316.3;56623;26;-0.000876495;-1.12948;0.856825;139.664;1200;50
21300;25932.2;11767.6;56943.2;26;-0.00057245;-1.48998;0.856825;139.664;1200;50
21300;26574.1;12249.8;57366.9;26;1.90032e-005;-1.17286;0.856825;139.664;1200;50
21300;26949;12470.5;57670.1;26;0.000320613;-0.603605;0.856825;139.664;1200;50
21300;27326.8;12825.4;57799.4;26;0.000493984;-0.0245971;0.856825;139.664;1200;50
21300;27680.3;13178.7;57810.4;26;0.000602454;0.368675;0.856825;139.664;1200;50
21300;28198.8;13654.2;58017.2;26;0.000578388;0.85213;0.856825;139.664;1200;50
21300;29095.4;14476.8;57660.4;26;0.000450675;0.98224;0.856825;139.664;1200;50
21300;29622.4;14703.6;57184.6;26;5.68252e-005;0.944744;0.856825;139.664;1200;50
21300;30188;15155.6;56844.8;26;-0.000213514;0.305337;0.856825;139.664;1200;50
21300;30770.6;15565.8;56431.1;26;-0.000296545;-0.247702;0.856825;139.664;1200;50
21300;31286.6;16080.6;56467;26;5.55812e-005;-0.604592;0.856825;139.664;1200;50
21300;31819;16609.1;56402.7;26;0.000203336;-0.0896489;0.856825;139.664;1200;50
21300;32423.8;16924.7;55886.7;26;-0.000137958;0.479313;0.856825;139.664;1200;50
21300;32870.1;17321.1;55681.7;26;-0.000424471;0.129507;0.856825;139.664;1200;50
21300;33639.7;18025.4;55371.2;26;-0.000670641;-0.718057;0.856825;139.664;1200;50
21300;34404.2;18752.6;55606.7;26;-0.000592447;-1.15358;0.856825;139.664;1200;50
21300;34966.3;19170.3;55982.9;26;-0.000356291;-1.06282;0.856825;139.664;1200;50
21300;35406.3;19424.8;56341.8;26;0.000173396;-0.974335;0.856825;139.664;1200;50
21300;35847;19681.4;56700.2;26;0.000661192;-0.344833;0.856825;139.664;1200;50
21300;36476.3;20231.2;57006.3;26;0.000906696;0.914264;0.856825;139.664;1200;50
21300;37251.1;20990.4;56851.8;26;0.000764675;1.59934;0.856825;139.664;1200;50
21300;37875.4;21332;56329.3;26;0.000142489;1.50433;0.856825;139.664;1200;50
21300;38439;21364.7;55766.6;26;-0.000528599;0.687171;0.856825;139.664;1200;50
21300;38911.5;21829.2;55679.4;26;-0.000906879;-0.262439;0.856825;139.664;1200;50
21300;39743.9;22661.5;55691.9;26;-0.00102117;-1.73343;0.856825;139.664;1200;50
21300;40314.9;23148.1;55990.6;26;-0.000737415;-1.74172;0.856825;139.664;1200;50
21300;40830.2;23163.5;56505.7;26;-0.000279042;-1.48203;0.856825;139.664;1200;50
21300;41261.5;23192.2;56936.1;26;0.000548299;-1.18024;0.856825;139.664;1200;50
21300;41625.1;23451.2;57191.2;26;0.000923858;-0.187153;0.856825;139.664;1200;50
21300;42109.9;23857.3;57456;26;0.000941977;1.06518;0.856825;139.664;1200;50
21300;42588.5;24335.8;57467.1;26;0.000635245;1.527;0.856825;139.664;1200;50
21300;43077.9;24779.8;57261.3;26;0.000130949;1.36013;0.856825;139.664;1200;50
21300;43417.2;25075.1;57094.4;26;-0.000300698;0.951292;0.856825;139.664;1200;50
21300;43833.2;25482.2;57008.9;26;-0.000497179;0.104802;0.856825;139.664;1200;50
21300;44258.6;25886.3;57142;26;-0.000242832;-0.624541;0.856825;139.664;1200;50
21300;44673.7;26296.9;57203.4;26;0.000145193;-0.658597;0.856825;139.664;1200;50
21300;45005.1;26621.2;57271.4;26;0.000331907;-0.2841;0.856825;139.664;1200;50
21300;45457.2;27066.5;57349.7;26;0.00022081;0.353282;0.856825;139.664;1200;50
21300;45928.3;27467.9;57103;26;-0.00022845;0.576004;0.856825;139.664;1200;50
21300;46499.8;28024.5;56973.6;26;-0.000651096;-0.0608591;0.856825;139.664;1200;50
21300;47142.3;28646.6;57134.2;26;-0.00074923;-0.989769;0.856825;139.664;1200;50
21300;47680;29053.8;57485.3;26;-0.000445581;-1.29448;0.856825;139.664;1200;50
21300;48383.2;29117.5;58185.6;26;0.000506545;-1.102;0.856825;139.664;1200;50
21300;48892;29285.4;58665.9;26;0.000839571;0.269821;0.856825;139.664;1200;50
21300;49518;29911.3;58651.6;26;0.000985185;1.23298;0.856825;139.664;1200;50
21300;50236.4;30510.3;58255.1;26;0.00082597;1.65496;0.856825;139.664;1200;50
21300;50791.1;30908;57868.4;26;0.000378783;1.55135;0.856825;139.664;1200;50
21300;51285.5;31038.3;57391.5;26;-0.000186333;1.0761;0.856825;139.664;1200;50
21300;51769.8;31029.6;56907.3;26;-0.000753012;0.305462;0.856825;139.664;1200;50
21300;52539.6;31616.8;56409.4;26;-0.000842039;-1.47095;0.856825;139.664;1200;50
21300;53164.6;32180.1;56679.9;26;-0.000625424;-1.41638;0.856825;139.664;1200;50
21300;53777.2;32703.1;56999.1;26;-0.000291256;-1.14857;0.856825;139.664;1200;50
21300;54355.6;33206.9;57283.1;26;-0.000205949;-0.544837;0.856825;139.664;1200;50
21300;55030.1;33816.4;57572;26;-0.000321402;-0.241106;0.856825;139.664;1200;50
21300;55773.7;34339.1;58101;26;-0.000141044;-0.641218;0.856825;139.664;1200;50
21300;56295.6;34333.4;58622.8;26;0.000350808;-0.539817;0.856825;139.664;1200;50
21300;57031.5;34656.2;59284.2;26;0.000700704;0.56185;0.856825;139.664;1200;50
21300;57683.8;35294.9;59151.6;26;0.000731331;1.09599;0.856825;139.664;1200;50
21300;58376.2;35980.5;59054.4;26;0.000277777;1.37148;0.856825;139.664;1200;50
21300;58797.1;36329.5;58819.2;26;-0.000283197;1.02369;0.856825;139.664;1200;50
21300;59376;36845.6;58557;26;-0.000626386;-0.160347;0.856825;139.664;1200;50
21300;59912.7;37310.9;58824.5;26;-0.000724093;-0.809391;0.856825;139.664;1200;50
21300;60311.4;37645.3;59041.7;26;-0.000330076;-1.21274;0.856825;139.664;1200;50
21300;60688.5;37922.3;59297.6;26;0.000188913;-1.05483;0.856825;139.664;1200;50
21300;61254.5;38191.6;59795.5;26;0.00068381;-0.0835549;0.856825;139.664;1200;50
21300;61801.7;38738.5;59808.7;26;0.000711435;0.907813;0.856825;139.664;1200;50
21300;62120;39046.1;59726.9;26;0.000471059;1.1313;0.856825;139.664;1200;50
21300;62528.7;39453.7;59696.4;26;0.00021517;0.999621;0.856825;139.664;1200;50
21300;63061.1;39898.7;59404.1;26;0.000282114;0.395453;0.856825;139.664;1200;50
21300;63615.1;40448.4;59335.2;26;0.000296578;0.425401;0.856825;139.664;1200;50
21300;64130.9;40910.6;59106.3;26;5.11021e-005;0.580174;0.856825;139.664;1200;50
21300;64852.6;41035.3;58395.5;26;-0.000485033;0.274927;0.856825;139.664;1200;50
21300;65524.2;41680.7;58209.7;26;-0.000720162;-0.712488;0.856825;139.664;1200;50
21300;66214.1;42348.5;58382.9;26;-0.000750496;-1.14495;0.856825;139.664;1200;50
21300;66618.5;42727.5;58524;26;-0.000258435;-1.41013;0.856825;139.664;1200;50
21300;66996.5;42965.6;58817.6;26;0.00029639;-1.0822;0.856825;139.664;1200;50
21300;67463.3;43313.7;59128.6;26;0.000837044;-0.203813;0.856825;139.664;1200;50
21300;68017.2;43866.3;59091;26;0.000604967;1.25184;0.856825;139.664;1200;50
21300;68454.9;44242.7;58867.6;26;-8.89711e-005;1.38792;0.856825;139.664;1200;50
21300;69039.3;44569.7;58383.2;26;-0.000708484;0.273529;0.856825;139.664;1200;50
21300;69799.3;45329.6;58391.9;26;-0.000795881;-1.35686;0.856825;139.664;1200;50
21300;70561.5;45634.6;59090.4;26;-7.16582e-005;-1.57886;0.856825;139.664;1200;50
21300;71115.6;45947.8;59547.4;26;0.000540493;-0.586979;0.856825;139.664;1200;50
21300;71457.8;46248;59383.1;26;0.000608287;0.161718;0.856825;139.664;1200;50
21300;72101.5;46890.8;59418.9;26;0.000323877;1.1163;0.856825;139.664;1200;50
21300;72449.2;47227.6;59332.9;26;0.000143067;0.866255;0.856825;139.664;1200;50
21300;72964.8;47739.9;59274.9;26;0.000305466;0.248913;0.856825;139.664;1200;50
21300;73660.6;48411.7;59093.7;26;0.000259204;0.523956;0.856825;139.664;1200;50
21300;74012.5;48611.2;58803.8;26;-1.21247e-005;0.59445;0.856825;139.664;1200;50
21300;74435.9;48965.8;58572.5;26;-0.000451148;0.402925;0.856825;139.664;1200;50
21300;74823.4;49348.3;58510.3;26;-0.000765864;-0.121663;0.856825;139.664;1200;50
21300;75260.1;49766.2;58383.8;26;-0.000617689;-0.945694;0.856825;139.664;1200;50
21300;75761.4;50176.8;58671.5;26;-0.000158214;-1.19167;0.856825;139.664;1200;50
21300;76142.7;50465.2;58920.9;26;0.000194183;-0.793141;0.856825;139.664;1200;50
21300;76528.7;50845.9;58857.3;26;0.000225453;-0.130477;0.856825;139.664;1200;50
